created_at,description,favourites_count,followers_count,friends_count,id,id_str,listed_count,name,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,screen_name,status,statuses_count,withheld_in_countries,default_profile,geo_enabled,location,url,verified,default_profile_image,protected
Fri Jan 15 12:01:18 +0000 2010,"Ancien Ministre, Maire de Meaux. Président de la CAPM. Co-auteur du livre ""L'IA va-t-elle aussi tuer la démocratie ?"" avec Laurent Alexandre.",931.0,330232.0,2625.0,105116603,105116603,2175.0,Jean-François Copé,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/105116603/1486120288,http://pbs.twimg.com/profile_images/877112452084891648/f_EnfPb__normal.jpg,https://pbs.twimg.com/profile_images/877112452084891648/f_EnfPb__normal.jpg,0099CC,83A6C9,C9E0F5,616161,,jf_cope,"{'created_at': 'Fri Jun 24 10:14:59 +0000 2022', 'hashtags': [], 'id': 1540277297709711362, 'id_str': '1540277297709711362', 'lang': 'fr', 'retweet_count': 12, 'retweeted_status': {'created_at': 'Fri Jun 24 06:23:08 +0000 2022', 'favorite_count': 15, 'hashtags': [], 'id': 1540218951262769153, 'id_str': '1540218951262769153', 'lang': 'fr', 'retweet_count': 12, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': 'Heureux de voir Jean-François Copé reprendre, dans ""L\'Express"" de cette semaine, la même analogie que j\'avais propo… https://t.co/f1v4SuTUDU', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540218951262769153', 'url': 'https://t.co/f1v4SuTUDU'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @rencontrejfm: Heureux de voir Jean-François Copé reprendre, dans ""L\'Express"" de cette semaine, la même analogie que j\'avais proposé ici…', 'urls': [], 'user_mentions': [{'id': 49304440, 'id_str': '49304440', 'name': 'Jean Corcos #standwith🇺🇦#niRNniLFI', 'screen_name': 'rencontrejfm'}]}",6915.0,[],,True,France,,True,,
Thu Feb 16 20:04:44 +0000 2012,ex députée de la 2e circonscription de l'Indre. commission de la Défense Nationale et des Affaires Européennes. Conseillère municipale d'Issoudun.,1289.0,1146.0,936.0,494342520,494342520,70.0,Isabelle Bruneau,C8CBCC,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/494342520/1430381943,http://pbs.twimg.com/profile_images/3188381941/70b3859819395142a77b6c7a368cf904_normal.jpeg,https://pbs.twimg.com/profile_images/3188381941/70b3859819395142a77b6c7a368cf904_normal.jpeg,DD2E44,FFFFFF,DDEEF6,333333,True,IsabelleBrunea1,"{'created_at': 'Thu Jun 16 07:41:23 +0000 2022', 'hashtags': [], 'id': 1537339539953434624, 'id_str': '1537339539953434624', 'in_reply_to_screen_name': 'education_gouv', 'in_reply_to_status_id': 1536286196443271169, 'in_reply_to_user_id': 44144458, 'lang': 'fr', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': '@education_gouv Pas un mot pour les enseignants …', 'urls': [], 'user_mentions': [{'id': 44144458, 'id_str': '44144458', 'name': 'Ministère Éducation nationale et Jeunesse', 'screen_name': 'education_gouv'}]}",1842.0,[],,True,Issoudun,https://t.co/EMI9edsCQF,True,,
Wed Nov 25 15:44:43 +0000 2009,"Pifophile avant tout! Mais aussi : entrepreneur, Ancien ministre & député du 92 & des Français 🇺🇸🇨🇦(2007/2017). En Marge...",50381.0,47959.0,5691.0,92548542,92548542,1491.0,Frédéric Lefebvre,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/92548542/1608013740,http://pbs.twimg.com/profile_images/1347057969670873088/k3K0FlKA_normal.jpg,https://pbs.twimg.com/profile_images/1347057969670873088/k3K0FlKA_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,FLefebvre_RF,"{'created_at': 'Sat Jun 25 15:00:02 +0000 2022', 'hashtags': [], 'id': 1540711421822001152, 'id_str': '1540711421822001152', 'lang': 'fr', 'retweet_count': 2, 'retweeted_status': {'created_at': 'Sat Jun 25 14:57:05 +0000 2022', 'favorite_count': 3, 'hashtags': [], 'id': 1540710678687649792, 'id_str': '1540710678687649792', 'lang': 'fr', 'retweet_count': 2, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': 'Retrouve l’interview de @kevadamsss pour https://t.co/XmaeGmWqWi dans ton mag 6 ‼️\n\nIci un petit avant goût 🌀\n\nDépê… https://t.co/JDfmwp6OAQ', 'truncated': True, 'urls': [{'expanded_url': 'http://PifLeMag.fr', 'url': 'https://t.co/XmaeGmWqWi'}, {'expanded_url': 'https://twitter.com/i/web/status/1540710678687649792', 'url': 'https://t.co/JDfmwp6OAQ'}], 'user_mentions': [{'id': 55616342, 'id_str': '55616342', 'name': 'Kev Adams', 'screen_name': 'kevadamsss'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @Pifofficiel: Retrouve l’interview de @kevadamsss pour https://t.co/XmaeGmWqWi dans ton mag 6 ‼️\n\nIci un petit avant goût 🌀\n\nDépêche toi…', 'urls': [{'expanded_url': 'http://PifLeMag.fr', 'url': 'https://t.co/XmaeGmWqWi'}], 'user_mentions': [{'id': 3313231918, 'id_str': '3313231918', 'name': 'Pif le Mag', 'screen_name': 'Pifofficiel'}, {'id': 55616342, 'id_str': '55616342', 'name': 'Kev Adams', 'screen_name': 'kevadamsss'}]}",68188.0,[],,True,#PifLeMag ,,True,,
Tue Mar 17 16:21:40 +0000 2009,Ancien Président de l'Assemblée nationale,377.0,90755.0,2673.0,24906326,24906326,1091.0,Claude Bartolone,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/753940036521951232/fHgCURT5_normal.jpg,https://pbs.twimg.com/profile_images/753940036521951232/fHgCURT5_normal.jpg,0084B4,BDDCAD,56D317,333333,,claudebartolone,"{'created_at': 'Thu Jun 16 10:52:56 +0000 2022', 'hashtags': [], 'id': 1537387746561515520, 'id_str': '1537387746561515520', 'lang': 'fr', 'retweet_count': 353, 'retweeted_status': {'created_at': 'Thu Jun 16 09:28:29 +0000 2022', 'favorite_count': 1162, 'hashtags': [], 'id': 1537366492907544576, 'id_str': '1537366492907544576', 'lang': 'fr', 'place': {'attributes': {}, 'bounding_box': {'coordinates': [[[2.2241006, 48.8155214], [2.4699053, 48.8155214], [2.4699053, 48.9021461], [2.2241006, 48.9021461]]], 'type': 'Polygon'}, 'contained_within': [], 'country': 'France', 'country_code': 'FR', 'full_name': 'Paris, France', 'id': '09f6a7707f18e0b1', 'name': 'Paris', 'place_type': 'city', 'url': 'https://api.twitter.com/1.1/geo/id/09f6a7707f18e0b1.json'}, 'retweet_count': 353, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Ce serait tellement du gâchis si @CBeaune était évincé dimanche. \nC’est un européen exemplaire, un ministre combati… https://t.co/QGSRu2KPXC', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1537366492907544576', 'url': 'https://t.co/QGSRu2KPXC'}], 'user_mentions': [{'id': 391919054, 'id_str': '391919054', 'name': 'Clement Beaune', 'screen_name': 'CBeaune'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @jeromegodefroy: Ce serait tellement du gâchis si @CBeaune était évincé dimanche. \nC’est un européen exemplaire, un ministre combatif et…', 'urls': [], 'user_mentions': [{'id': 18969131, 'id_str': '18969131', 'name': 'Jérôme Godefroy', 'screen_name': 'jeromegodefroy'}, {'id': 391919054, 'id_str': '391919054', 'name': 'Clement Beaune', 'screen_name': 'CBeaune'}]}",6466.0,[],,,,https://t.co/SeqR1MGN4v,True,,
Sun Feb 21 01:27:38 +0000 2010,Work for the French Red Cross. Free mind. L'innovation au ❤️ Former minister in charge of digital & innovation. Tweets my own.,3857.0,176757.0,7824.0,116063765,116063765,2277.0,Axelle Lemaire,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/116063765/1406583462,http://pbs.twimg.com/profile_images/687191559469678592/LBcIrDWW_normal.jpg,https://pbs.twimg.com/profile_images/687191559469678592/LBcIrDWW_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,axellelemaire,"{'created_at': 'Wed Jun 22 11:02:48 +0000 2022', 'favorite_count': 8, 'hashtags': [], 'id': 1539564554199392258, 'id_str': '1539564554199392258', 'lang': 'fr', 'retweet_count': 4, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Quel rôle des entreprises dans l’intégration socio-économique des réfugiés ?\nJe participe à l’ouverture de la confé… https://t.co/MeFASUyu1j', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1539564554199392258', 'url': 'https://t.co/MeFASUyu1j'}], 'user_mentions': []}",7490.0,[],True,,,,True,,
Tue Mar 20 17:25:40 +0000 2012,Député 🇫🇷/ Conseiller départemental du @Dep_74 /Vice-Président @LesRepublicains,9395.0,19421.0,5613.0,531550143,531550143,355.0,Virginie Duby-Muller,DBDBDB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/531550143/1389908442,http://pbs.twimg.com/profile_images/3694970332/6f7b99e17b2f968a2f934fa22cc89510_normal.jpeg,https://pbs.twimg.com/profile_images/3694970332/6f7b99e17b2f968a2f934fa22cc89510_normal.jpeg,0078A3,FFFFFF,DDEEF6,333333,,DubyMuller,"{'created_at': 'Fri Jun 24 20:28:24 +0000 2022', 'favorite_count': 38, 'hashtags': [], 'id': 1540431668762263552, 'id_str': '1540431668762263552', 'lang': 'fr', 'quoted_status_id': 1540345715616006148, 'quoted_status_id_str': '1540345715616006148', 'retweet_count': 9, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': ""Choquée par la décision de la Cour suprême des États-Unis qui révoque le droit à l'avortement.\nUn recul dangereux p… https://t.co/QyuIAsLxws"", 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540431668762263552', 'url': 'https://t.co/QyuIAsLxws'}], 'user_mentions': []}",10214.0,[],,True,Haute-Savoie,https://t.co/66FHnJEtxw,True,,
Mon Sep 26 14:56:08 +0000 2011,Député de la #Manche • Vice-Président de la @AN_ComLois • Conseiller départemental de la #Manche • Membre de la @CNIL • Maître de conférences à @Sciencespo,4693.0,16954.0,926.0,380373029,380373029,327.0,Philippe GOSSELIN,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/380373029/1652176845,http://pbs.twimg.com/profile_images/1523696676170575872/5WnDaLSp_normal.jpg,https://pbs.twimg.com/profile_images/1523696676170575872/5WnDaLSp_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,phgosselin,"{'created_at': 'Sat Jun 25 12:38:53 +0000 2022', 'favorite_count': 2, 'hashtags': [], 'id': 1540675900487786497, 'id_str': '1540675900487786497', 'in_reply_to_screen_name': 'gchampeau', 'in_reply_to_status_id': 1540610611297619969, 'in_reply_to_user_id': 23457312, 'lang': 'fr', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': '@gchampeau @platombe @Ugobernalicis @Deputee_Obono @ebothorel Merci @platombe ! Au plaisir de travailler à nouveau… https://t.co/BDO6L8xsBg', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540675900487786497', 'url': 'https://t.co/BDO6L8xsBg'}], 'user_mentions': [{'id': 23457312, 'id_str': '23457312', 'name': 'Guillaume Champeau', 'screen_name': 'gchampeau'}, {'id': 560299831, 'id_str': '560299831', 'name': 'Philippe Latombe', 'screen_name': 'platombe'}, {'id': 152382594, 'id_str': '152382594', 'name': 'Ugo Bernalicis φ', 'screen_name': 'Ugobernalicis'}, {'id': 858041350494793728, 'id_str': '858041350494793728', 'name': 'Députée Obono', 'screen_name': 'Deputee_Obono'}, {'id': 162094209, 'id_str': '162094209', 'name': 'eric bothorel', 'screen_name': 'ebothorel'}, {'id': 560299831, 'id_str': '560299831', 'name': 'Philippe Latombe', 'screen_name': 'platombe'}]}",9787.0,[],True,,Saint-Lô,https://t.co/q3OZw99XHW,True,,
Mon Nov 19 09:58:54 +0000 2012,Député Honoraire,15801.0,1534.0,499.0,957135793,957135793,70.0,Jacques Cresta,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/957135793/1399384847,http://pbs.twimg.com/profile_images/378800000821219743/3d7d24b88118ad55d71dcf48464507d3_normal.jpeg,https://pbs.twimg.com/profile_images/378800000821219743/3d7d24b88118ad55d71dcf48464507d3_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,JacquesCresta,"{'created_at': 'Sat Jun 25 11:30:08 +0000 2022', 'hashtags': [], 'id': 1540658598807748608, 'id_str': '1540658598807748608', 'lang': 'fr', 'retweet_count': 104, 'retweeted_status': {'created_at': 'Fri Jun 24 16:27:41 +0000 2022', 'favorite_count': 546, 'hashtags': [], 'id': 1540371090836447234, 'id_str': '1540371090836447234', 'lang': 'fr', 'retweet_count': 104, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': ""Être élu député à 21 ans, pouvait être un atout pour notre assemblée nationale,  je crains qu'avec ce crétin, cela… https://t.co/UOWnhnLvjF"", 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540371090836447234', 'url': 'https://t.co/UOWnhnLvjF'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': ""RT @MichelF29015597: Être élu député à 21 ans, pouvait être un atout pour notre assemblée nationale,  je crains qu'avec ce crétin, cela  en…"", 'urls': [], 'user_mentions': [{'id': 1221477821631037444, 'id_str': '1221477821631037444', 'name': 'Papou', 'screen_name': 'MichelF29015597'}]}",5456.0,[],True,,,https://t.co/nOlVDASAwe,True,,
Tue Nov 27 17:09:36 +0000 2012,"Présidente de la @fondarespublica. Vice-Présidente de @republiquemod. Ancienne Députée, ex-directrice de l'ENA et Conseiller d'État (h).",5.0,1962.0,330.0,974283673,974283673,61.0,Marie-Françoise Bechtel,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,,https://pbs.twimg.com/profile_banners/974283673/1611685211,http://pbs.twimg.com/profile_images/1354146552575643649/zI4FEyex_normal.jpg,https://pbs.twimg.com/profile_images/1354146552575643649/zI4FEyex_normal.jpg,9A3463,000000,000000,000000,True,MFBechtel,"{'created_at': 'Mon Jun 13 20:08:22 +0000 2022', 'hashtags': [], 'id': 1536440362213990402, 'id_str': '1536440362213990402', 'lang': 'fr', 'retweet_count': 3, 'retweeted_status': {'created_at': 'Thu Jun 09 14:41:27 +0000 2022', 'favorite_count': 8, 'hashtags': [], 'id': 1534908538941849600, 'id_str': '1534908538941849600', 'in_reply_to_screen_name': 'Leo_Lefrancois', 'in_reply_to_status_id': 1534899915918278656, 'in_reply_to_user_id': 288177223, 'lang': 'fr', 'place': {'attributes': {}, 'bounding_box': {'coordinates': [[[2.2241006, 48.8155214], [2.4699053, 48.8155214], [2.4699053, 48.9021461], [2.2241006, 48.9021461]]], 'type': 'Polygon'}, 'contained_within': [], 'country': 'France', 'country_code': 'FR', 'full_name': 'Paris, France', 'id': '09f6a7707f18e0b1', 'name': 'Paris', 'place_type': 'city', 'url': 'https://api.twitter.com/1.1/geo/id/09f6a7707f18e0b1.json'}, 'retweet_count': 3, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Première table ronde ""Europolitique"", avec l\'ancienne députée @MFBechtel, @JoannaLasserre (@LigueParis/@ADDP_France… https://t.co/IMFcDjFRzs', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1534908538941849600', 'url': 'https://t.co/IMFcDjFRzs'}], 'user_mentions': [{'id': 974283673, 'id_str': '974283673', 'name': 'Marie-Françoise Bechtel', 'screen_name': 'MFBechtel'}, {'id': 1096710616281243649, 'id_str': '1096710616281243649', 'name': 'Joanna Lasserre', 'screen_name': 'JoannaLasserre'}, {'id': 2794385517, 'id_str': '2794385517', 'name': 'LigueEnseignement75', 'screen_name': 'LigueParis'}, {'id': 924204406639415296, 'id_str': '924204406639415296', 'name': 'ADDP - France', 'screen_name': 'ADDP_France'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @Leo_Lefrancois: Première table ronde ""Europolitique"", avec l\'ancienne députée @MFBechtel, @JoannaLasserre (@LigueParis/@ADDP_France), l…', 'urls': [], 'user_mentions': [{'id': 288177223, 'id_str': '288177223', 'name': 'Léo Lefrançois', 'screen_name': 'Leo_Lefrancois'}, {'id': 974283673, 'id_str': '974283673', 'name': 'Marie-Françoise Bechtel', 'screen_name': 'MFBechtel'}, {'id': 1096710616281243649, 'id_str': '1096710616281243649', 'name': 'Joanna Lasserre', 'screen_name': 'JoannaLasserre'}, {'id': 2794385517, 'id_str': '2794385517', 'name': 'LigueEnseignement75', 'screen_name': 'LigueParis'}, {'id': 924204406639415296, 'id_str': '924204406639415296', 'name': 'ADDP - France', 'screen_name': 'ADDP_France'}]}",992.0,[],,True,Paris,https://t.co/7pqYANsk2X,True,,
Thu Apr 05 20:28:00 +0000 2012,Docteur en Chirurgie dentaire.Député Maire des Abymes en Guadeloupe .Président de la communauté d'agglomération Cap Excellence.,29.0,1759.0,212.0,546345075,546345075,94.0,JALTON Eric,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,https://pbs.twimg.com/profile_banners/546345075/1417077374,http://pbs.twimg.com/profile_images/451631732370862080/gGP_pAq0_normal.jpeg,https://pbs.twimg.com/profile_images/451631732370862080/gGP_pAq0_normal.jpeg,0084B4,FFFFFF,C0DFEC,333333,True,EricJALTON,"{'created_at': 'Fri Sep 30 12:56:38 +0000 2016', 'hashtags': [], 'id': 781840176951820288, 'id_str': '781840176951820288', 'lang': 'fr', 'retweet_count': 52, 'retweeted_status': {'created_at': 'Fri Sep 30 05:18:04 +0000 2016', 'favorite_count': 52, 'hashtags': [], 'id': 781724774875729920, 'id_str': '781724774875729920', 'lang': 'fr', 'retweet_count': 52, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': '.@BCazeneuve débute une visite de 5 jours aux Antilles et en Guyane pour illustrer les mesures du plan de sécurité… https://t.co/Lnmv5B32M1', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/781724774875729920', 'url': 'https://t.co/Lnmv5B32M1'}], 'user_mentions': [{'id': 427288938, 'id_str': '427288938', 'name': 'Bernard Cazeneuve', 'screen_name': 'BCazeneuve'}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'RT @Place_Beauvau: .@BCazeneuve débute une visite de 5 jours aux Antilles et en Guyane pour illustrer les mesures du plan de sécurité #outr…', 'urls': [], 'user_mentions': [{'id': 427288938, 'id_str': '427288938', 'name': 'Bernard Cazeneuve', 'screen_name': 'BCazeneuve'}]}",373.0,[],,,Les Abymes,,,,
Mon Apr 09 13:57:53 +0000 2018,Retrouvez moi sur @Da_Silva_Carlos,,,,983343243592126464,983343243592126464,,Carlos Da Silva,F5F8FA,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,DaSilvaCarlos91,,,[],True,,,,,True,True
Mon Sep 14 16:34:28 +0000 2009,La vie comme elle vient...,139.0,3673.0,1262.0,74196974,74196974,123.0,Gérard Sebaoun,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,,https://pbs.twimg.com/profile_banners/74196974/1515239317,http://pbs.twimg.com/profile_images/947248884543315968/XWiZCaob_normal.jpg,https://pbs.twimg.com/profile_images/947248884543315968/XWiZCaob_normal.jpg,93A644,EEEEEE,FFFFFF,333333,True,gerardsebaoun,"{'created_at': 'Fri Jun 24 22:01:02 +0000 2022', 'hashtags': [], 'id': 1540454979579830273, 'id_str': '1540454979579830273', 'in_reply_to_screen_name': 'Thibault_P1', 'in_reply_to_status_id': 1540234850048872453, 'in_reply_to_user_id': 2152855400, 'lang': 'fr', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': '@Thibault_P1 Je ne peux qu\'être d\'accord avec vous sur l""exemple avancé. Pour paraphraser un bouquin qui fit quelqu… https://t.co/5kBjrxC2YD', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540454979579830273', 'url': 'https://t.co/5kBjrxC2YD'}], 'user_mentions': [{'id': 2152855400, 'id_str': '2152855400', 'name': 'Thibault', 'screen_name': 'Thibault_P1'}]}",7334.0,[],,True,"Franconville, France",,,,
Wed Jan 04 14:12:08 +0000 2012,"Conseiller régional @Occitanie, Maire de Fons-sur-Lussan",297.0,5097.0,2231.0,454892339,454892339,126.0,Fabrice Verdier,DEDEDE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/876724163016368128/EuVtVt1E_normal.jpg,https://pbs.twimg.com/profile_images/876724163016368128/EuVtVt1E_normal.jpg,E50043,C0DEED,DDEEF6,333333,True,F_Verdier,"{'created_at': 'Fri Jul 16 14:01:16 +0000 2021', 'hashtags': [], 'id': 1416035205392052227, 'id_str': '1416035205392052227', 'lang': 'fr', 'retweet_count': 15, 'retweeted_status': {'created_at': 'Fri Jul 16 12:54:01 +0000 2021', 'favorite_count': 53, 'hashtags': [], 'id': 1416018282042245126, 'id_str': '1416018282042245126', 'in_reply_to_screen_name': 'CaroleDelga', 'in_reply_to_status_id': 1416015054663790593, 'in_reply_to_user_id': 518368742, 'lang': 'fr', 'retweet_count': 15, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'text': 'Je suis du parti de la vaccination, car c’est là l’intérêt général.\nJe le réaffirme\xa0: la Région continuera à tout f… https://t.co/nhnYn9WBWP', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1416018282042245126', 'url': 'https://t.co/nhnYn9WBWP'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @CaroleDelga: Je suis du parti de la vaccination, car c’est là l’intérêt général.\nJe le réaffirme\xa0: la Région continuera à tout faire po…', 'urls': [], 'user_mentions': [{'id': 518368742, 'id_str': '518368742', 'name': 'Carole Delga', 'screen_name': 'CaroleDelga'}]}",4837.0,[],,True,Fons-sur-Lussan,https://t.co/NVeSKO8dxO,,,
